RecordID,fixedAcidity,pH,alcohol,WineType,Brand,quality,sat,price,margin
365,12.8,3.07,10,R,Yellow Tail,9.16,6.8,4.95,0.44
366,10,3.26,11.8,R,Yellow Tail,10.72,6.6,4.65,0.43
367,12.8,3.07,10,R,Gallo,10.06,7.4,4.63,0.67
368,10.4,3.16,9,R,Sutter Home,10.535,3.9,3.9,0.39
369,10.3,3.18,9.4,R,Gallo,6.073,7.1,5.12,0.72
370,9.4,3.2,12,R,Yellow Tail,5.552,7.5,4.98,0.42
371,6.9,3.57,9.9,R,Beringer,2.67,6.2,4.76,0.17
372,7.9,3.32,8.7,R,Jacobs Creek,10.628,8.5,5.29,0.6
373,9.1,3.32,10.6,R,Beringer,9.13,4.6,3.64,0.36
374,7.4,3.05,9.2,R,Yellow Tail,9.57,6.7,4.31,0.47
375,14,3.01,10.8,R,Beringer,9.376,5.7,4.26,0.52
376,11.5,3.01,11.8,R,Gallo,2.58,4.8,4.52,0.4
377,11.5,3.26,11,R,Gallo,5.595,8.6,6.35,0.63
378,9.4,3.2,12,R,Beringer,2.7,6,4.82,0.21
379,11.4,3.11,13.3,R,Gallo,19.545,9.5,7.74,0.56
380,8.3,3.31,10.8,R,Yellow Tail,13.32,5,5.1,0.14
381,8.3,3.21,9.4,R,Blossom Hill,13.325,4.2,4.23,0.15
382,13.7,3.06,10,R,Beringer,9.87,5.9,4.29,0.28
383,8.3,3.21,9.4,R,Jacobs Creek,12.95,7,4.83,0.4
384,8.3,3.21,9.4,R,Sutter Home,11.18,8.9,6.07,0.62
385,7.7,3.42,9.2,R,Yellow Tail,7.87,7.3,5.42,0.19
386,7.4,3.43,9.7,R,Sutter Home,11.4,4.1,3.26,0.46
387,7.8,3.41,9.2,R,Sutter Home,10.9,6.8,4.2,0.53
388,8.3,3.31,9.6,R,Jacobs Creek,18.432,9.3,6.64,0.56
389,7.8,3.43,9.2,R,Yellow Tail,9.15,5.6,4.87,0.52
390,9.6,3.19,10,R,Sutter Home,3.946,6.3,6.92,0.3
391,5.6,3.56,12.9,R,Gallo,12.48,7,6.69,0.34
392,13.7,3.06,10,R,Sutter Home,3.648,8.2,6.72,0.53
393,9.5,3.18,9.5,R,Yellow Tail,8.832,9.2,7.99,0.62
394,8.4,3.16,9.1,R,Sutter Home,3.135,7.7,7.07,0.38
395,12.7,3.03,9.9,R,Gallo,19.9,9.1,9.01,0.56
396,12,3.22,13,R,Yellow Tail,13.25,8.4,6.77,0.31
397,6.6,3.47,9.9,R,Gallo,7.41,9,8.71,0.62
398,11.5,3.18,11,R,Beringer,12,8.1,6.75,0.36
399,11.5,3.18,11,R,Beringer,9.408,7.8,5.14,0.38
400,8.7,3.1,9.4,R,Gallo,16.9,8.9,6.85,0.16
401,6.6,3.47,9.9,R,Beringer,5.391,8.1,6.9,0.16
402,7.7,3.29,10.8,R,Yellow Tail,5.376,9.9,5.44,0.73
403,12.2,3.1,10.5,R,Sutter Home,9,7.7,7.76,0.33
404,11.4,3.15,10.5,R,Beringer,16.548,8.2,5.48,0.75
405,7.7,3.26,9.1,R,Gallo,19.264,9.8,6.83,0.56
406,8.7,3.36,10.1,R,Yellow Tail,10.75,9,5.82,0.34
407,9.8,3.24,10.8,R,Yellow Tail,9.384,2.2,4.23,0.35
408,12,3.18,10.8,R,Jacobs Creek,15.96,9.5,7.07,0.68
409,10.4,3.19,11.3,R,Jacobs Creek,19.51,9.5,6.77,0.75
410,12.5,3.05,9.6,R,Gallo,11.79,7.5,4.5,0.46
411,9,3.38,9.5,R,Sutter Home,9.99,6.6,4.55,0.57
412,9.1,3.38,9.5,R,Sutter Home,18.624,9.7,9.15,0.16
413,7.1,3.27,9.3,R,Yellow Tail,17.926,8.3,6.54,0.16
414,9.9,3.27,11.7,R,Beringer,8.92,6.8,4.27,0.47
415,8.8,3.26,9.5,R,Gallo,8.31,4.3,4.54,0.19
416,8.6,3.32,9.3,R,Blossom Hill,14.99,7.7,4.72,0.5
417,10.6,3.26,11.7,R,Jacobs Creek,14.235,8.6,7.48,0.55
418,7,3.44,10.5,R,Jacobs Creek,19.7,9.1,6.04,0.56
419,11.9,3.24,10.4,R,Yellow Tail,17.48,7.5,5.13,0.49
420,6.8,3.62,9.9,R,Sutter Home,19.029,9.9,6.14,0.53
421,9.5,3.28,11.8,R,Beringer,11.6,8.1,7.31,0.63
422,6.6,3.52,12.3,R,Jacobs Creek,9.99,8.5,4.28,0.7
423,7.7,3.36,10.9,R,Jacobs Creek,10.69,6.6,5.87,0.33
424,10.5,3.15,11,R,Sutter Home,14.424,5.8,5.57,0.52
425,7.7,3.36,10.9,R,Beringer,9.6,5.5,3.99,0.43
426,6.6,3.52,12.3,R,Gallo,11.04,8.9,5.64,0.76
427,6.4,3.49,11.4,R,Yellow Tail,12.37,9.2,6.21,0.63
428,9.5,3.26,10.6,R,Blossom Hill,10.7,7.4,5.42,0.31
429,9.1,3.24,9.3,R,Yellow Tail,11.51,7.1,4.55,0.34
430,12.8,3.1,10.4,R,Gallo,10.2,6.3,4.64,0.3
431,10.5,3.15,11,R,Yellow Tail,8.8,3.8,4.94,0.4
432,7.8,3.25,9.2,R,Beringer,7.47,7.4,4.82,0.48
433,11.9,3,12.8,R,Jacobs Creek,10.85,7.7,5.32,0.68
434,12.3,3.16,9.5,R,Jacobs Creek,17.748,8.7,9.05,0.56
435,10.4,3.15,9.9,R,Sutter Home,10.32,6.8,5.37,0.56
436,12.3,3.16,9.5,R,Jacobs Creek,11,9,7.2,0.7
437,8,3.26,10.2,R,Jacobs Creek,17.475,9.4,7.99,0.56
438,11.1,3.17,11.2,R,Jacobs Creek,19.3,8.9,6.77,0.56
439,10.4,3.15,9.9,R,Yellow Tail,18.71,8.7,6.46,0.62
440,7,3.08,9.3,R,Beringer,10.8,7.1,5.7,0.68
441,12.6,2.88,9.8,R,Beringer,10.456,9.1,5.62,0.45
442,11.9,3.06,11.3,R,Blossom Hill,10.57,8.6,5.24,0.51
443,15.6,2.95,11.2,R,Beringer,7.35,5.2,4.46,0.44
444,10,3.23,11.6,R,Sutter Home,18.72,9,6.27,0.56
445,5.3,3.57,12.5,R,Gallo,8.65,6.9,5.15,0.27
446,9.5,3.23,10.1,R,Blossom Hill,6.55,9.3,7.39,0.61
447,12.5,3.1,10.5,R,Beringer,6.55,8.3,7.16,0.16
448,9.3,3.22,11.2,R,Yellow Tail,6.55,9.1,7.51,0.66
449,8.6,3.2,10.2,R,Beringer,6.55,7.9,6.36,0.34
450,11.9,3.1,10.8,R,Beringer,6.55,7.1,5.73,0.29
451,11.9,3.1,10.8,R,Gallo,6.55,8.2,5.63,0.4
452,8.4,3.06,9.1,R,Yellow Tail,6.55,8.2,5.85,0.48
453,6.8,3.44,10,R,Jacobs Creek,6.55,7.9,5.25,0.16
454,10.4,3.26,11.2,R,Gallo,6.55,8.5,5.98,0.53
455,7,3.5,11.1,R,Gallo,6.55,6.9,5.74,0.7
456,11.3,3.22,13.4,R,Yellow Tail,6.55,8,5.78,0.4
457,8.9,3.37,10.3,R,Sutter Home,6.84,7.1,5.52,0.51
458,9.2,3.28,9.6,R,Blossom Hill,15.15,7.3,7.01,0.67
459,10.4,3.26,11.2,R,Jacobs Creek,18.732,9.4,6.67,0.56
460,11.6,3.25,9,R,Gallo,17.84,9.3,7.33,0.75
461,9.2,3.35,11.3,R,Beringer,18.92,9,6.74,0.56
462,8.3,3.26,9.3,R,Yellow Tail,13.5,6.7,4.83,0.44
463,11,3.18,11.8,R,Jacobs Creek,14.9,9.3,4.84,0.56
464,8.1,3.08,9,R,Beringer,6.806,7.2,5.26,0.33
465,11.5,2.98,9.2,R,Beringer,6.806,8.3,5.18,0.63
466,10,3.48,9.7,R,Jacobs Creek,5.972,7.7,5.1,0.74
467,10.3,3.16,11.5,R,Blossom Hill,7.42,5.5,3.65,0.37
468,8.8,3.32,14,R,Yellow Tail,9,7.8,3.84,0.36
469,11.4,3.17,9.2,R,Gallo,5.6,6.3,3.75,0.38
470,8.7,3.2,9.8,R,Yellow Tail,9.27,7.5,4.18,0.34
471,13,3.05,10.6,R,Yellow Tail,17.295,9.5,6.44,0.16
472,9.6,3.2,11.4,R,Jacobs Creek,18.59,9.5,8.62,0.56
473,12.5,3.15,10.4,R,Blossom Hill,7.248,7.4,5.07,0.44
474,9.9,3.26,10.6,R,Gallo,8.73,9.2,3.96,0.71
475,10.5,3.2,9.4,R,Yellow Tail,9.1,7,4.56,0.39
476,9.6,3.14,10.2,R,Yellow Tail,6.806,7.5,4.99,0.16
477,9.3,3.28,9.7,R,Gallo,8.18,6.5,3.71,0.36
478,10.4,3.18,11,R,Gallo,8.33,6.4,4.04,0.31
479,9.6,3.14,10.2,R,Beringer,13.404,7.8,5.03,0.44
480,9.4,3.19,10.1,R,Yellow Tail,7.55,5.5,4.35,0.25
481,10.6,3.12,9.2,R,Gallo,10.1,8.8,4.26,0.46
482,9.4,3.15,11.7,R,Beringer,4.4,5.3,2.94,0.47
483,10.6,3.04,9.4,R,Beringer,6.95,6,3.72,0.38
484,10.6,3.04,9.4,R,Jacobs Creek,6.72,7.7,4.31,0.58
485,10.6,3.06,13.4,R,Beringer,8.438,4.2,3.93,0.24
486,10.2,3.17,10,R,Gallo,8.242,7.7,3.89,0.24
487,10.2,3.17,10,R,Yellow Tail,6.36,7.7,5.05,0.34
488,10.2,3.17,10,R,Beringer,8.64,6.2,4.01,0.25
489,11.6,3.32,10.8,R,Beringer,11.02,7.3,4.22,0.62
490,9.3,3.34,10.2,R,Beringer,10.475,6.8,4.07,0.69
491,9.3,3.31,10.6,R,Jacobs Creek,8.4,9.2,6.1,0.78
492,9.2,3.34,13.3,R,Jacobs Creek,8.4,8.8,6.78,0.16
493,8.9,3.32,13.4,R,Jacobs Creek,7.248,7.9,5.36,0.62
494,8.7,3.48,11.6,R,Gallo,8.677,7.5,5.29,0.44
495,6.5,3.44,12.1,R,Yellow Tail,13.85,9.5,6.74,0.56
496,10.7,3.15,11,R,Beringer,10,6.5,3.52,0.49
497,7.8,3.43,9,R,Gallo,6.39,6.7,5.06,0.31
498,7.2,3.32,11.1,R,Blossom Hill,7.558,8.2,5.14,0.67
499,10.7,3.15,11,R,Yellow Tail,7.82,6.9,3.94,0.34
500,8.7,3.48,11.6,R,Yellow Tail,4.486,5,3.97,0.3
501,7.8,3.43,9,R,Beringer,4.486,6.8,4.29,0.12
502,10.4,3.17,12,R,Gallo,5.634,9.7,4.73,0.54
503,10.4,3.17,12,R,Beringer,4.286,3.9,4.25,0.27
504,10.5,3.18,10.9,R,Blossom Hill,10.995,6.8,5.87,0.61
505,10.5,3.21,10.8,R,Yellow Tail,9.9,7.6,3.99,0.5
506,10.2,3.16,12.5,R,Sutter Home,7.452,8.1,6.43,0.45
507,10.4,3.25,10.8,R,Jacobs Creek,13.05,6.4,5.43,0.66
508,11.2,3.17,9.5,R,Yellow Tail,15.7,9.5,7.44,0.16
509,10,3.18,10.2,R,Beringer,7.344,5,4.36,0.55
510,13.3,3.04,11.4,R,Gallo,6.462,9.1,6.06,0.19
511,12.4,3.02,9.5,R,Beringer,9.8,4.6,4.23,0.41
512,10,3.18,10.2,R,Blossom Hill,9.65,5.7,4.49,0.49
513,10.7,3.03,9.7,R,Blossom Hill,16.24,8.4,5.75,0.65
514,10.5,3.09,11.8,R,Gallo,10.85,5.8,3.82,0.26
515,10.5,3.09,11.8,R,Yellow Tail,16.9,8.8,5.84,0.6
516,8.5,3.31,9.3,R,Gallo,14.067,7.5,4.74,0.66
517,12.5,3.25,11.9,R,Yellow Tail,11.7,8.9,5.76,0.57
518,10.4,3.16,8.4,R,Gallo,19.24,9.5,6.08,0.75
519,10.9,3.22,11.7,R,Gallo,6.992,1.7,3.61,0.48
520,7.3,3.36,11,R,Yellow Tail,9.858,4.2,4.32,0.46
521,9.8,3.42,10,R,Jacobs Creek,13.85,8,4.7,0.6
522,7.6,3.48,9.1,R,Beringer,13.24,7.3,4.53,0.46
523,8.2,3.38,9.8,R,Jacobs Creek,19.67,7.7,6.73,0.45
524,9.3,3.22,9.4,R,Jacobs Creek,15.99,7.3,5.5,0.62
525,9.2,3.23,9.5,R,Jacobs Creek,7.629,7.9,6.48,0.54
526,10.4,3.24,9.9,R,Beringer,16.732,9.3,6.26,0.65
527,7.3,3.36,11,R,Blossom Hill,12.888,6.2,4.57,0.57
528,7,3.39,11.4,R,Beringer,7.6,5.9,4.66,0.21
529,8.2,3.34,8.7,R,Jacobs Creek,8.907,8.9,6.88,0.57
530,9.9,3.09,9.4,R,Yellow Tail,11.38,8.1,6.18,0.51
531,9.1,3.41,10.3,R,Sutter Home,9.6,3.9,3.63,0.47
532,11.9,3.16,10.3,R,Sutter Home,8.67,4.2,4.32,0.45
533,11.9,3.16,10.3,R,Sutter Home,10.23,5.9,4.01,0.37
534,10.3,3.22,12.8,R,Jacobs Creek,15.948,8.2,5.67,0.68
535,10,3.28,10,R,Gallo,11.52,7.3,5.57,0.47
536,9.1,3.41,10.3,R,Gallo,4.536,7.1,5.97,0.32
537,9.9,3.09,9.4,R,Yellow Tail,5.39,6.3,3.99,0.59
538,8.1,3.37,10.7,R,Gallo,6.4,5.8,4.66,0.44
539,12.9,3.2,12,R,Yellow Tail,3.687,6.7,4.54,0.43
540,11.2,3.22,11.2,R,Yellow Tail,5.336,8.4,5.55,0.57
541,9.2,3.26,9.6,R,Sutter Home,10.5,5.8,3.81,0.5
542,9.5,3.21,11,R,Jacobs Creek,3.738,5.5,4.4,0.5
543,9.3,3.12,9.9,R,Gallo,5.173,8.6,5.93,0.63
544,11.2,3.06,11,R,Beringer,11.75,9.4,6.25,0.68
545,14.3,2.86,8.4,R,Gallo,12.5,5.3,4.44,0.52
546,9.1,3.08,9.1,R,Gallo,15.8,9.7,5.98,0.64
547,7.5,3.45,9.5,R,Yellow Tail,13.38,8.9,5.46,0.72
548,10.6,3.26,10.7,R,Gallo,14.21,7.6,4.61,0.71
549,12.4,3.12,10.4,R,Yellow Tail,19.96,9,6.07,0.8
550,9,3.27,9.4,R,Blossom Hill,10.602,7.9,5.94,0.61
551,6.8,3.33,9.5,R,Blossom Hill,12.04,9.2,5.36,0.58
552,9.4,3.19,10,R,Sutter Home,14.8,9.1,6.21,0.8
553,9.5,3.12,10,R,Sutter Home,15.595,7.9,5.62,0.63
554,5,3.74,11.5,R,Beringer,17.08,7.3,5.32,0.77
555,15.5,2.92,11.1,R,Gallo,8.374,4.2,3.61,0.3
556,15.5,2.92,11.1,R,Gallo,12.85,7.8,5,0.56
557,10.9,3.07,11.7,R,Jacobs Creek,18.165,10,6.39,0.45
558,15.6,2.92,11.1,R,Blossom Hill,18.55,9.5,6.78,0.56
559,10.9,3.07,11.7,R,Beringer,10.518,5.9,5.03,0.28
560,13,3.3,12.7,R,Sutter Home,17.9,8.6,8.2,0.45
561,12.7,3.14,11.4,R,Beringer,14.34,5.8,4.68,0.58
562,9,3.23,9.2,R,Yellow Tail,13.5,9.5,5,0.56
563,9,3.08,9.2,R,Yellow Tail,10.335,7.1,3.91,0.64
564,7.6,3.31,10.1,R,Sutter Home,10.86,5.6,4.55,0.58
565,13,3.3,12.7,R,Yellow Tail,18.7,8.7,5.93,0.68
566,12.7,3.14,11.4,R,Sutter Home,10.578,8.4,6.01,0.64
567,8.7,3.32,9,R,Jacobs Creek,11.19,6,4.73,0.42
568,8.7,3.32,9,R,Blossom Hill,14.19,6.5,5.71,0.7
569,9.8,3.31,10.7,R,Jacobs Creek,24.94,9.3,6.94,0.8
570,6.2,3.57,11.7,R,Yellow Tail,10.97,4.7,4.69,0.57
571,11.5,3.32,11,R,Yellow Tail,9.476,6.7,4.69,0.39
572,6.2,3.57,11.7,R,Jacobs Creek,19.964,9.4,6.37,0.78
573,10.2,3.14,10.4,R,Blossom Hill,11,3.6,3.41,0.56
574,10.5,3.3,9.6,R,Jacobs Creek,8.8,4.4,4.65,0.41
575,10.6,3.19,10,R,Yellow Tail,10,5.6,4.92,0.44
576,12.3,3.2,10.2,R,Sutter Home,7.352,7.7,7.11,0.58
577,9.9,3.34,10,R,Jacobs Creek,14.85,9.7,5.45,0.55
578,8.8,3.3,9.5,R,Gallo,10.91,6.6,5.2,0.45
579,8.8,3.29,9.8,R,Beringer,18.73,9.3,6.47,0.59
580,10.6,3.14,9.8,R,Jacobs Creek,12.6,9,5.97,0.56
581,12.3,3.19,9.6,R,Yellow Tail,13.85,8.4,5.31,0.56
582,12.3,3.19,9.6,R,Yellow Tail,18.7,9.6,8.05,0.56
583,11.7,3.19,9.2,R,Gallo,4.818,7.1,4.86,0.41
584,12,2.98,9.9,R,Blossom Hill,13.9,7.5,5.07,0.37
585,11.8,3.3,10.7,R,Jacobs Creek,11.04,6.5,5.08,0.51
586,7.6,3.47,9.6,R,Jacobs Creek,9.813,4.5,4.29,0.4
587,11.1,3.12,10.6,R,Gallo,10.3,6.8,5.05,0.64
588,7.3,3.26,9.3,R,Gallo,14.99,8.6,5.37,0.58
589,5,3.72,14,R,Gallo,16.975,7.6,6,0.61
590,10.2,3.05,10.5,R,Gallo,12.35,8.8,6.83,0.64
591,9,3.35,9.7,R,Yellow Tail,7.844,6.6,6.96,0.55
592,6.6,3.12,11.5,R,Beringer,7.844,5.4,6.79,0.2
593,9,3.35,9.7,R,Yellow Tail,7.352,4.7,6.31,0.41
594,9.9,3.29,9,R,Yellow Tail,7.844,7.2,7.16,0.6
595,7.9,3.4,9.5,R,Sutter Home,7.844,8,7.35,0.53
596,8.9,3.27,9.3,R,Beringer,7.352,7.2,6.76,0.67
597,12.4,3.04,9.3,R,Beringer,7.844,7.6,6.71,0.51
598,11.9,3.09,10,R,Jacobs Creek,11.69,4.8,5.38,0.42
599,8.5,3.2,9.8,R,Gallo,9.7,4.5,4.52,0.38
600,12.7,3,9.3,R,Gallo,11.24,7.1,4.53,0.56
601,8.2,3.26,10,R,Sutter Home,10.88,6.4,4.63,0.45
602,13.2,3.1,9,R,Sutter Home,12.75,8.4,6.23,0.71
603,7.7,3.3,9.3,R,Blossom Hill,10.85,6.2,4.81,0.35
604,13.2,3.1,9,R,Jacobs Creek,16.13,8.3,5.21,0.59
605,8.3,3.17,9.1,R,Gallo,11.172,6.8,4.81,0.31
606,8.3,3.31,9.2,R,Gallo,17.02,9.5,9.45,0.1
607,9.4,3.34,12.2,R,Beringer,10.786,9.3,6.88,0.59
608,8.8,3.31,10.5,R,Sutter Home,11.584,8.3,6.21,0.6
609,10.1,3.32,10.4,R,Jacobs Creek,14.9,8.2,5.63,0.77
610,6.3,3.56,12.7,R,Beringer,15.925,8.9,6.98,0.68
611,8.8,3.39,9.2,R,Gallo,16.26,9.1,6.02,0.64
612,13.2,2.98,9.4,R,Sutter Home,8.84,5.7,4.51,0.3
613,7.5,3.32,10,R,Beringer,12.065,6.2,5.08,0.58
614,8.2,3.26,9.8,R,Blossom Hill,11.15,7.8,5.02,0.36
615,9.2,2.87,10.2,R,Jacobs Creek,11.428,6.7,3.5,0.5
616,9.6,3.5,9.7,R,Sutter Home,4.99,7.5,6.03,0.63
617,9.6,3.5,9.7,R,Beringer,19.528,9.9,7.97,0.45
618,11.5,3.03,9.8,R,Beringer,14.4,6.6,6.46,0.55
619,11.4,3.13,10.2,R,Jacobs Creek,6.694,7.4,5.94,0.5
620,11.3,3.09,9.3,R,Beringer,14.2,6.4,4.81,0.2
621,8.3,3.27,9.4,R,Yellow Tail,10.33,8.4,7.03,0.4
622,8.2,3.28,9.4,R,Beringer,8.3,6.2,3.29,0.29
623,10,3.13,9.5,R,Sutter Home,7.07,9.5,5.2,0.36
624,7.9,3.49,12.1,R,Blossom Hill,8.116,8.2,5.71,0.65
625,6.8,3.46,10.2,R,Yellow Tail,9.888,6.4,4.3,0.47
626,6.8,3.46,10.2,R,Yellow Tail,6.12,7.3,4.62,0.55
627,8.8,3.36,9.1,R,Blossom Hill,10.425,6.1,4.42,0.67
628,8.8,3.36,9.1,R,Yellow Tail,12.05,6.3,4.73,0.7
629,8.7,3.27,9.3,R,Yellow Tail,10.485,7.6,4.44,0.74
630,7.6,3.21,9.3,R,Blossom Hill,13.44,9.2,5.83,0.56
631,8.7,3.27,9.3,R,Beringer,4.938,6.7,4.7,0.33
632,10.4,3.25,9.5,R,Yellow Tail,4.515,5.3,3.03,0.13
633,7.6,3.32,10.5,R,Gallo,10.194,5.7,3.39,0.36
634,10.1,3.43,11.3,R,Yellow Tail,11.859,8,5.01,0.63
635,7.9,3.27,9.5,R,Gallo,8.074,8.4,5.77,0.66
636,8.7,3.27,9.7,R,Beringer,5.8,6.2,4.57,0.24
637,9.6,3.24,9.4,R,Blossom Hill,7,7.4,4.19,0.28
638,9.5,3.24,9.4,R,Gallo,4.45,4.3,2.65,0.3
639,7.7,3.35,10.2,R,Sutter Home,6.4,7.1,4.74,0.61
640,8.9,3.18,10.3,R,Sutter Home,12.68,9.1,5.6,0.56
641,9.9,3.39,9.4,R,Jacobs Creek,10.99,6.6,4.87,0.58
642,9.5,3.46,9.5,R,Beringer,3.222,6.3,3.96,0.23
643,9.9,3.39,9.4,R,Yellow Tail,8.99,7.3,3.91,0.35
644,9.5,3.46,9.5,R,Yellow Tail,3.811,6.2,4.4,0.37
645,9.9,3.39,9.4,R,Blossom Hill,7.8,6.1,4.55,0.67
646,7.8,3.37,10.1,R,Blossom Hill,6.2,6.3,3.23,0.28
647,7.3,3.4,10.1,R,Beringer,8.15,6.1,3.9,0.62
648,8.3,3.32,11,R,Gallo,9.3,8.1,4.32,0.42
649,8.7,3.33,11.2,R,Yellow Tail,5.8,7.3,5.04,0.36
650,6.7,3.16,11.3,R,Gallo,5.5,6.8,3.74,0.54
651,10.7,2.89,9.6,R,Beringer,5.17,6.1,3.79,0.35
652,9.8,3.41,11.2,R,Beringer,4.788,4.2,3.6,0.23
653,15.9,2.98,14.9,R,Beringer,11.2,8,4.06,0.52
654,9.4,3.12,12,R,Beringer,8.2,6.3,4.1,0.52
655,8.6,3.08,9.5,R,Beringer,15.2,9,5.38,0.56
656,9.7,3.14,9.4,R,Beringer,7.7,7,3.73,0.34
657,10.7,2.89,9.6,R,Yellow Tail,5.764,8.6,6.3,0.53
658,12,2.92,10.5,R,Gallo,15.35,8.9,6.36,0.56
659,7.2,3.32,9.6,R,Beringer,17.865,9.3,7.56,0.45
660,7.1,3.41,11,R,Yellow Tail,7.44,7,4.94,0.52
661,7.2,3.32,9.6,R,Yellow Tail,5.13,6,5.17,0.54
662,7.5,3.31,9,R,Beringer,11.28,8.1,5.18,0.74
663,7.2,3.36,9.6,R,Sutter Home,4.95,6.2,4.09,0.36
664,10.1,3.04,10.2,R,Yellow Tail,6.3,7.5,4,0.4
665,12.1,3.03,10.2,R,Gallo,4.752,4.8,4.47,0.27
666,9.4,3.14,9.7,R,Yellow Tail,8.84,5.8,4.49,0.54
667,8.3,3.18,9.5,R,Sutter Home,4.104,8.6,5.55,0.51
668,11.3,2.94,9.2,R,Jacobs Creek,8.53,5.6,4.37,0.46
669,10,3.15,11,R,Beringer,8.955,5.1,3.43,0.51
670,11.3,2.94,9.2,R,Sutter Home,12.772,7.4,6.87,0.69
671,6.9,3.26,10,R,Yellow Tail,4.86,7,4.92,0.48
672,8.2,3.2,9.5,R,Gallo,11.85,8.3,5.9,0.77
673,9.8,3.15,9.5,R,Yellow Tail,9.428,7.6,4.48,0.45
674,8.2,3.2,9.5,R,Gallo,8.678,8.2,5.85,0.6
675,10.8,3.08,9.3,R,Beringer,4.86,8.5,4.81,0.32
676,9.3,3.26,10.2,R,Sutter Home,4.29,5.5,4.81,0.22
677,10.8,3.08,9.3,R,Jacobs Creek,8.49,8.1,6.32,0.64
678,8.6,3.4,9.9,R,Sutter Home,7.85,5.4,4.49,0.57
679,8.3,3.48,10,R,Gallo,7.86,6.5,5.35,0.56
680,10.8,3.13,9.6,R,Beringer,4.86,8.2,5.95,0.58
681,13.3,3.06,9,R,Gallo,6.4,8,5.44,0.44
682,8,3.21,10.2,R,Jacobs Creek,12.24,9.4,6.86,0.45
683,8.5,3.33,9.8,R,Gallo,10.76,8.5,4.89,0.74
684,8.1,3.37,11.3,R,Gallo,4.422,7.3,5.77,0.43
685,9.8,3.25,9.4,R,Sutter Home,5.13,9.1,7.13,0.56
686,8.1,3.37,11.3,R,Yellow Tail,4.104,7,4.35,0.35
687,7.1,3.44,9.1,R,Jacobs Creek,2.34,7.6,7.11,0.56
688,9.1,3.28,9.7,R,Gallo,6.857,8.9,6.52,0.53
689,7.7,3.4,9.4,R,Beringer,5.148,6.6,5.18,0.46
690,8.1,3.3,9.4,R,Jacobs Creek,8.82,6.8,4.48,0.6
691,7.4,3.63,10.7,R,Gallo,21.7,3.5,4.49,0.53
692,9.2,3.48,9.8,R,Sutter Home,7.656,8.9,4.8,0.22
693,8.6,3.03,9,R,Gallo,11.75,7.7,4.3,0.2
694,9,3.32,9.4,R,Sutter Home,7.656,8,4.69,0.13
695,9,3.31,9.4,R,Beringer,7.32,4.8,5,0.2
696,5.1,3.9,12.8,R,Yellow Tail,25.75,8.7,6.51,0.45
697,7,3.47,9.5,R,Yellow Tail,14.134,7.1,4.84,0.29
698,7,3.47,9.5,R,Beringer,13.03,7.9,5.4,0.64
699,9.4,3.31,9.7,R,Beringer,11.01,5.8,3.92,0.41
700,11.8,3.11,10.8,R,Yellow Tail,15.516,8.7,5.92,0.51
701,10.6,3.08,10.1,R,Beringer,9.925,5.9,4,0.4
702,7,3.47,9.5,R,Blossom Hill,10.265,6.8,4.79,0.53
703,7,3.47,9.4,R,Yellow Tail,11.72,8.9,6.5,0.56
704,7.5,3.32,9.6,R,Gallo,7.86,8,5.15,0.37
705,9.1,3.29,9.7,R,Jacobs Creek,9.65,4.6,4.02,0.48
706,8.4,3.37,9.9,R,Beringer,8.578,7.9,4.38,0.6
707,7,3.4,10,R,Beringer,9.4,5.3,4.31,0.36
708,7.4,3.37,10.5,R,Jacobs Creek,13.218,9.5,5.02,0.4
709,7.8,3.34,11.6,R,Beringer,7.161,6,4.15,0.63
710,9.7,3.27,10,R,Yellow Tail,13.47,7.8,4.84,0.58
711,10.6,3.06,10.1,R,Blossom Hill,7.92,7.4,4.97,0.47
712,8.9,3.38,9.5,R,Gallo,12.45,6.2,4.86,0.21
713,8.7,3.36,9.4,R,Beringer,7.994,7.7,5.53,0.72
714,8,3.34,9.4,R,Gallo,11.2,6.6,4.43,0.52
715,9.9,3.28,9.8,R,Beringer,11.39,7.7,5.28,0.3
716,7.2,3.29,9.2,R,Blossom Hill,9.464,7.9,5.57,0.39
717,8,3.34,9.4,R,Yellow Tail,6.684,7.3,5.05,0.37
718,7.6,3.21,10,R,Yellow Tail,13.84,7.7,4.88,0.46
719,8.4,3.22,9.6,R,Jacobs Creek,13.97,8.8,5.12,0.66
720,7.1,3.46,9.5,R,Blossom Hill,10.217,8.1,6.09,0.45
721,8.4,3.22,9.6,R,Beringer,13.425,8.5,5.22,0.54
722,8.9,3.1,9.2,R,Gallo,5,4.5,3.57,0.17
723,7.6,3.21,10,R,Blossom Hill,14.5,9.1,5.72,0.68
724,7.1,2.94,9.5,R,Gallo,14.5,7.5,7,0.72
725,7.5,3.54,11.2,R,Gallo,6.49,7.5,5.13,0.78
726,9,3.29,10.4,R,Beringer,7.168,6.7,4.4,0.3
727,8.1,3.43,11.1,R,Sutter Home,10.8,9.3,6.96,0.29
728,6.4,3.46,9.5,R,Beringer,10.26,8.5,6.41,0.53
729,6.4,3.46,9.5,R,Jacobs Creek,5.587,6.1,4.89,0.3
730,6.4,3.61,12.7,R,Jacobs Creek,7.384,5.1,3.24,0.59
731,9.5,3.17,9.6,R,Yellow Tail,10.9,7,5.38,0.49
732,8.9,3.44,11.5,R,Jacobs Creek,13.75,8.1,7.28,0.45
